,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,0
,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,1
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,dioxyde de soufre,monoxyde d azote,oxydes d azote,ozone,2
,PM10,PM25,NO2,SO2,NO,NOX,O3,3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,4
2021/10/06 14:00:00+00,9.700000,3.800000,9.900000,3.300000,1.700000,12.600000,72.200000,6690
2021/10/06 15:00:00+00,9.100000,3.300000,13.500000,3.600000,2.800000,17.600000,69.800000,6691
2021/10/06 16:00:00+00,8.100000,3.500000,14.100000,3.100000,3,18.600000,68.300000,6692
2021/10/06 17:00:00+00,8.600000,3.700000,18.900000,3,2.700000,22.900000,60,6693
2021/10/06 18:00:00+00,8.200000,4.100000,27.200000,1.800000,4,33.400000,50.500000,6694
2021/10/06 19:00:00+00,9.200000,4.500000,32.700000,0.700000,2.400000,36.300000,41.800000,6695
2021/10/06 20:00:00+00,9.700000,5.500000,37.100000,0.600000,0.900000,38.500000,33.100000,6696
2021/10/06 21:00:00+00,13.500000,9,47.900000,0.500000,3.600000,53.400000,11,6697
2021/10/06 22:00:00+00,14.700000,10.600000,54.300000,0.400000,17.100000,80.500000,4.700000,6698
2021/10/06 23:00:00+00,13.200000,9.300000,47.300000,0.500000,4.700000,54.400000,6.900000,6699
2021/10/07 00:00:00+00,12.100000,7.200000,41.800000,0.800000,3.700000,47.500000,9.200000,6700
2021/10/07 01:00:00+00,10.500000,5.800000,37.900000,0.700000,1.300000,39.800000,8.500000,6701
2021/10/07 02:00:00+00,11.500000,6.800000,43.500000,0.700000,11.400000,61,0.900000,6702
2021/10/07 03:00:00+00,10.200000,6.100000,42.200000,0.900000,32.700000,92.100000,0.600000,6703
2021/10/07 04:00:00+00,10.100000,5.500000,44,0.900000,30.500000,90.700000,0.900000,6704
2021/10/07 05:00:00+00,9.800000,5.400000,39.400000,0.800000,35.900000,94.400000,0.400000,6705
2021/10/07 06:00:00+00,10.800000,6,41.300000,1.600000,86.400000,173.800000,0.600000,6706
2021/10/07 07:00:00+00,15.300000,7,44.300000,1.700000,101.600000,200.100000,1.500000,6707
2021/10/07 08:00:00+00,19.100000,8.800000,55.300000,1.500000,65.700000,156,4.200000,6708
2021/10/07 09:00:00+00,27,12.200000,61.600000,2.200000,118.100000,242.800000,4.900000,6709
2021/10/07 10:00:00+00,36.400000,14.500000,62.600000,2.200000,77.200000,181,13.100000,6710
2021/10/07 11:00:00+00,22.400000,9.400000,35,1.900000,9.900000,50.100000,46.200000,6711
2021/10/07 12:00:00+00,20,8.200000,33.700000,3.800000,10.600000,49.900000,50.100000,6712
2021/10/07 13:00:00+00,13.400000,6.200000,23.200000,3.900000,6,32.400000,60.100000,6713
2021/10/07 14:00:00+00,11.400000,5.300000,19,3.500000,4.300000,25.600000,65.300000,6714
2021/10/07 15:00:00+00,11,4.500000,16.200000,3.500000,2.100000,19.400000,68.700000,6715
2021/10/07 16:00:00+00,10.800000,5,25.200000,4,4,31.400000,60.500000,6716
2021/10/07 17:00:00+00,11.300000,4.300000,24,3.500000,1,25.500000,59,6717
2021/10/07 18:00:00+00,11.300000,5,34.900000,2.800000,0,34.300000,45.900000,6718
2021/10/07 19:00:00+00,9.900000,5.300000,66.500000,1.600000,14.200000,88.300000,10.600000,6719
2021/10/07 20:00:00+00,12.700000,7.600000,63.900000,0.800000,15.100000,86.900000,7.400000,6720
2021/10/07 21:00:00+00,11.100000,7.800000,45.800000,1,0,45.500000,24.700000,6721
2021/10/07 22:00:00+00,12.700000,8.700000,49.100000,1.200000,0.900000,50.600000,19.400000,6722
2021/10/07 23:00:00+00,11.400000,8.700000,35.300000,1.500000,0,35,28.200000,6723
2021/10/08 00:00:00+00,9.800000,7.100000,23.800000,1.200000,0,23.100000,38.700000,6724
2021/10/08 01:00:00+00,9.200000,7.100000,16.700000,0.300000,0,15.800000,41.200000,6725
2021/10/08 02:00:00+00,10.400000,7.500000,17,0.200000,0.200000,16.700000,37.200000,6726
2021/10/08 03:00:00+00,9.700000,6.800000,13.800000,0.800000,0,13.300000,37.300000,6727
2021/10/08 04:00:00+00,10.100000,7.600000,29.100000,0.200000,1.700000,31.500000,23.200000,6728
2021/10/08 05:00:00+00,12.300000,9,47,0.200000,13.600000,68,6.500000,6729
2021/10/08 06:00:00+00,14.500000,9.900000,54.700000,0.300000,38.100000,113.100000,1,6730
2021/10/08 07:00:00+00,19.400000,12.300000,53.400000,0.600000,57,140.700000,2.300000,6731
2021/10/08 08:00:00+00,23.900000,14.300000,45,0.800000,42.400000,110.100000,8.300000,6732
2021/10/08 09:00:00+00,23.200000,13.900000,37.900000,1,30.400000,84.600000,16.100000,6733
2021/10/08 10:00:00+00,19.200000,11.100000,32.500000,0.400000,22.800000,67.500000,26.700000,6734
2021/10/08 11:00:00+00,10.800000,5.700000,14.200000,1.100000,4.700000,21.400000,52.100000,6735
2021/10/08 12:00:00+00,8.400000,4.600000,9.900000,3,2.200000,13.300000,61.100000,6736
2021/10/08 13:00:00+00,8.700000,4.400000,12.100000,3.300000,3.100000,16.800000,65.400000,6737
2021/10/08 14:00:00+00,10,4.600000,14.400000,4.600000,3.500000,19.700000,65.100000,6738
2021/10/08 15:00:00+00,9.400000,4.600000,20,3.700000,5.500000,28.400000,59.300000,6739
2021/10/08 16:00:00+00,8.600000,4.400000,22.300000,4.100000,4.400000,28.900000,60.400000,6740
2021/10/08 17:00:00+00,9.300000,4.600000,29.600000,3.500000,4.600000,36.700000,51.900000,6741
2021/10/08 18:00:00+00,8.700000,4.700000,37.200000,2.900000,3,41.900000,44.900000,6742
2021/10/08 19:00:00+00,8.900000,5.700000,45.800000,2.100000,3,50.500000,37.200000,6743
2021/10/08 20:00:00+00,10.300000,6.300000,44.100000,0.900000,2.100000,47.300000,35,6744
2021/10/08 21:00:00+00,12.900000,8.300000,38.800000,0.300000,1.600000,41.200000,33.300000,6745
2021/10/08 22:00:00+00,13.800000,9.100000,37.200000,0.300000,1.200000,39.100000,28.500000,6746
2021/10/08 23:00:00+00,12.700000,9.300000,32.400000,0.400000,1.600000,35,25.900000,6747
2021/10/09 00:00:00+00,13.100000,9.400000,26.600000,0.200000,1.500000,28.900000,24.900000,6748
2021/10/09 01:00:00+00,12.800000,9.600000,24.200000,0.100000,1,25.600000,23.800000,6749
2021/10/09 02:00:00+00,13.100000,10,20,0,0.200000,20,27.100000,6750
2021/10/09 03:00:00+00,13.600000,10.500000,19.900000,0,0.400000,20.300000,26.300000,6751
2021/10/09 04:00:00+00,15.100000,12,24.500000,0,1.100000,26.100000,22.600000,6752
2021/10/09 05:00:00+00,17.400000,14.100000,30.600000,0.200000,2.200000,34.100000,16.900000,6753
2021/10/09 06:00:00+00,18.600000,14.800000,35.300000,0,4.700000,42.500000,9.700000,6754
2021/10/09 07:00:00+00,21.500000,16.500000,37.600000,0.100000,13.100000,57.600000,9.200000,6755
2021/10/09 08:00:00+00,23.200000,17.900000,29.900000,0.400000,12.400000,48.800000,17.800000,6756
2021/10/09 09:00:00+00,26.100000,19.700000,27,0.600000,14.700000,49.500000,23.700000,6757
2021/10/09 10:00:00+00,27.200000,19.800000,22.900000,0.200000,11.500000,40.600000,31.100000,6758
2021/10/09 11:00:00+00,25.300000,18.100000,18.200000,0.800000,7.200000,29.200000,43,6759
2021/10/09 12:00:00+00,22.400000,15.300000,12.100000,2.200000,3.600000,17.600000,56.600000,6760
2021/10/09 13:00:00+00,19.300000,13.400000,7.600000,2.800000,0.800000,8.800000,68.100000,6761
2021/10/09 14:00:00+00,19.300000,12.800000,8.100000,2.800000,1,9.700000,72.300000,6762
2021/10/09 15:00:00+00,19.500000,13.100000,11.800000,2.700000,1.400000,14,69.800000,6763
2021/10/09 16:00:00+00,19.600000,13,12.300000,2.600000,0.800000,13.500000,70.400000,6764
2021/10/09 17:00:00+00,23.200000,13.600000,18.400000,2.700000,0.800000,19.200000,63.200000,6765
2021/10/09 18:00:00+00,28,16,43.800000,2.300000,3.600000,49.300000,39.100000,6766
2021/10/09 19:00:00+00,28.100000,19.400000,53.500000,1.400000,3,58.100000,26.300000,6767
2021/10/09 20:00:00+00,29.800000,21.800000,53,0.400000,4.300000,59.400000,24.200000,6768
2021/10/09 21:00:00+00,29.300000,21.900000,51.800000,0.200000,1.500000,54.200000,19.500000,6769
2021/10/09 22:00:00+00,32,23,61.100000,0.200000,4.500000,68,13.200000,6770
2021/10/09 23:00:00+00,29.400000,21.400000,66,0.800000,3.300000,71,10.100000,6771
2021/10/10 00:00:00+00,28.100000,20.500000,52.100000,0.700000,3.800000,58,14.800000,6772
2021/10/10 01:00:00+00,31.500000,24.100000,44.600000,1.400000,1.700000,47.300000,9.600000,6773
2021/10/10 02:00:00+00,29.400000,23.800000,37.200000,1.300000,0.600000,38.100000,12.600000,6774
2021/10/10 03:00:00+00,28.300000,23.100000,36.300000,1.200000,0.900000,37.600000,11.100000,6775
2021/10/10 04:00:00+00,28.100000,23.200000,35.600000,0.900000,0.800000,36.800000,7.500000,6776
2021/10/10 05:00:00+00,28.800000,24.200000,35.900000,0.700000,2,38.900000,6.200000,6777
2021/10/10 06:00:00+00,28.900000,24.100000,35.700000,1,2.700000,39.900000,7.100000,6778
2021/10/10 07:00:00+00,30.500000,25.300000,35.800000,0.900000,11.300000,53.100000,3.600000,6779
2021/10/10 08:00:00+00,33.300000,26.500000,30.400000,1.600000,13.200000,50.500000,14.600000,6780
2021/10/10 09:00:00+00,30.600000,23.100000,24.800000,1.700000,9.900000,40,29.500000,6781
2021/10/10 10:00:00+00,30.100000,21.900000,26.600000,2,9.600000,41.300000,37,6782
2021/10/10 11:00:00+00,28.300000,21.100000,26.300000,3.800000,8.800000,39.800000,46.600000,6783
2021/10/10 12:00:00+00,26.300000,19.300000,23.900000,3.800000,7.200000,35,54.700000,6784
2021/10/10 13:00:00+00,22.500000,15.600000,20.100000,4.900000,3.900000,26.100000,68.300000,6785
2021/10/10 14:00:00+00,21.900000,14.700000,17.900000,4.400000,2.700000,22.100000,74.200000,6786
2021/10/10 15:00:00+00,24.200000,17,18,4.300000,2.100000,21.100000,73.200000,6787
2021/10/10 16:00:00+00,27,18.500000,17,4.700000,1.300000,19,80.400000,6788
2021/10/10 17:00:00+00,34.300000,24.900000,24,5.900000,1,25.600000,71.200000,6789
2021/10/10 18:00:00+00,40,30.200000,35.300000,5.300000,1.500000,37.600000,59.800000,6790
2021/10/10 19:00:00+00,42.400000,34.100000,40.600000,3.100000,1,42.200000,56.900000,6791
2021/10/10 20:00:00+00,46.400000,38.200000,48.700000,2.600000,0.600000,49.800000,44.900000,6792
2021/10/10 21:00:00+00,50,42.400000,46.500000,3.100000,0.300000,47,39.500000,6793
2021/10/10 22:00:00+00,54.200000,45.800000,42.700000,2.800000,0,42.700000,41.800000,6794
2021/10/10 23:00:00+00,48.800000,42.300000,31.700000,2,0,31.300000,45.100000,6795
2021/10/11 00:00:00+00,44.400000,39.100000,22.200000,1.500000,0.200000,21.900000,47.400000,6796
2021/10/11 01:00:00+00,41.500000,36.200000,18.700000,1.500000,0,17.700000,47.500000,6797
2021/10/11 02:00:00+00,42.500000,38.500000,16.600000,2.200000,0,15.600000,44.100000,6798
2021/10/11 03:00:00+00,35.400000,33,8.800000,0.700000,0,7.700000,44.800000,6799
2021/10/11 04:00:00+00,35.400000,32.600000,16.700000,0.300000,0.500000,16.900000,32.300000,6800
2021/10/11 05:00:00+00,25.100000,20.800000,27.700000,0.900000,2.800000,32,27.500000,6801
2021/10/11 06:00:00+00,16.100000,10.900000,32.100000,0.500000,4,38.200000,26.100000,6802
2021/10/11 07:00:00+00,13.500000,8.500000,41.500000,0.600000,8.500000,54.500000,20.400000,6803
2021/10/11 08:00:00+00,16.800000,8,38.100000,0.800000,9.400000,52.500000,27.300000,6804
2021/10/11 09:00:00+00,15.400000,7.200000,30.100000,1.300000,10.500000,46.200000,38.600000,6805
2021/10/11 10:00:00+00,11.600000,5.400000,21.400000,1.200000,7.300000,32.600000,49.300000,6806
2021/10/11 11:00:00+00,11,5.300000,17.300000,1.500000,5,25,55,6807
2021/10/11 12:00:00+00,10.400000,5.100000,14.300000,2.500000,4.100000,20.500000,58.700000,6808
2021/10/11 13:00:00+00,9.800000,5.300000,13.400000,2.900000,2.600000,17.400000,62.500000,6809
2021/10/11 14:00:00+00,11.900000,5.700000,14.200000,3.100000,2.900000,18.600000,63.600000,6810
2021/10/11 15:00:00+00,13.900000,6.200000,20.400000,3.100000,4.200000,26.800000,60.100000,6811
2021/10/11 16:00:00+00,12.200000,6.900000,26.100000,2.900000,4.600000,33,54,6812
2021/10/11 17:00:00+00,13.300000,7.400000,33.700000,2.100000,4.600000,40.700000,44.800000,6813
2021/10/11 18:00:00+00,14,7.800000,43.900000,0.900000,5.300000,52,30.800000,6814
2021/10/11 19:00:00+00,15.300000,9.500000,41.200000,0.800000,4.300000,47.700000,29.500000,6815
2021/10/11 20:00:00+00,14.600000,9,24.600000,0.900000,0.900000,26,40.200000,6816
2021/10/11 21:00:00+00,11.500000,7.100000,27.800000,0.400000,0.600000,28.700000,33.700000,6817
2021/10/11 22:00:00+00,11.100000,6.900000,27.500000,0.400000,0.600000,28.200000,33.500000,6818
2021/10/11 23:00:00+00,11,6.700000,25,0.500000,0.400000,25.300000,34.300000,6819
2021/10/12 00:00:00+00,10,6.500000,20.600000,0.500000,0,19.900000,33.700000,6820
2021/10/12 01:00:00+00,10.800000,7,22.900000,1,0,22.100000,26.900000,6821
2021/10/12 02:00:00+00,10,6.700000,24.900000,1.100000,0.200000,25.100000,21.700000,6822
2021/10/12 03:00:00+00,9.500000,6.700000,32.100000,1.500000,0.700000,33.200000,13.500000,6823
2021/10/12 04:00:00+00,11.100000,6.900000,33.900000,1,3.200000,38.900000,13.400000,6824
2021/10/12 05:00:00+00,10.200000,6.600000,41,1.200000,8.700000,54.300000,6,6825
2021/10/12 06:00:00+00,11.500000,7.100000,46.400000,1.200000,21.600000,79.600000,2.600000,6826
2021/10/12 07:00:00+00,15.100000,8.300000,51.600000,1.100000,48.300000,125.700000,1.800000,6827
2021/10/12 08:00:00+00,18.800000,9.100000,48.100000,1.500000,39.500000,108.600000,8.800000,6828
2021/10/12 09:00:00+00,21.600000,9.700000,42.600000,1.500000,31.900000,91.600000,17,6829
2021/10/12 10:00:00+00,25.800000,11.700000,33.500000,1,20.700000,65.100000,26.600000,6830
2021/10/12 11:00:00+00,21.400000,11.600000,24.400000,0.700000,8.400000,37.300000,42,6831
2021/10/12 12:00:00+00,18.200000,9.400000,17.800000,1,5.600000,26.400000,52.900000,6832
2021/10/12 13:00:00+00,14.500000,7.700000,15.700000,2.100000,3.300000,20.900000,55,6833
2021/10/12 14:00:00+00,14.100000,6.600000,15.200000,2.800000,1.900000,18.200000,57.700000,6834
2021/10/12 15:00:00+00,15.200000,7,15.800000,2.800000,2.300000,19.400000,57.900000,6835
2021/10/12 16:00:00+00,13.200000,6.500000,26,2.200000,2.900000,30.500000,47.600000,6836
2021/10/12 17:00:00+00,13.100000,7.200000,28.700000,1.200000,2.500000,32.400000,43.500000,6837
2021/10/12 18:00:00+00,12.200000,6.700000,29,1,1.100000,30.700000,42.100000,6838
2021/10/12 19:00:00+00,10.100000,5.800000,26.700000,1.100000,1.600000,29.100000,41.400000,6839
2021/10/12 20:00:00+00,10,6.100000,22.200000,1.200000,0.400000,22.900000,41.800000,6840
2021/10/12 21:00:00+00,11.100000,7.200000,24.300000,1.100000,0.300000,24.700000,37.200000,6841
2021/10/12 22:00:00+00,12.400000,8,26.700000,1.100000,0.100000,26.600000,31.700000,6842
2021/10/12 23:00:00+00,12.300000,7.900000,22.700000,0.900000,0,22.600000,32.200000,6843
2021/10/13 00:00:00+00,10.800000,7.700000,13,1.200000,0.100000,12.500000,39.800000,6844
2021/10/13 01:00:00+00,10,7.500000,14.800000,0.300000,0,14,35.500000,6845
2021/10/13 02:00:00+00,12.100000,8.400000,12.300000,0.100000,0,11.300000,39.200000,6846
2021/10/13 03:00:00+00,10.800000,7,16.200000,0.100000,0.100000,15.800000,36.600000,6847
2021/10/13 04:00:00+00,9.800000,6.100000,27.400000,0.800000,0.600000,28.200000,30.500000,6848
2021/10/13 05:00:00+00,9.500000,5.300000,43.300000,0.500000,3.800000,49.100000,18.600000,6849
2021/10/13 06:00:00+00,12,6.500000,62,1,45.500000,131.600000,2,6850
2021/10/13 07:00:00+00,18.800000,8.100000,64.800000,1.300000,93.400000,208,1.100000,6851
2021/10/13 08:00:00+00,22,9.800000,64.600000,1.100000,93.900000,208.600000,3.700000,6852
2021/10/13 09:00:00+00,26.400000,10.500000,55.200000,1.100000,32,104.200000,18,6853
2021/10/13 10:00:00+00,19,7.400000,33.800000,0.100000,10.400000,49.700000,46,6854
2021/10/13 11:00:00+00,13.800000,5.600000,21.900000,0,4.800000,29.200000,60.900000,6855
2021/10/13 12:00:00+00,12.100000,5.100000,18.700000,0.100000,3.600000,24.200000,64.400000,6856
2021/10/13 13:00:00+00,,,21.800000,1.800000,3.900000,27.700000,62.200000,6857
2021/10/13 14:00:00+00,,,17.900000,1.900000,2.900000,22.400000,68.400000,6858
2021/10/13 15:00:00+00,10.200000,4.600000,23.100000,2.100000,3.800000,29,64.300000,6859
2021/10/13 16:00:00+00,11.200000,4.300000,25,1.800000,2.600000,29.100000,61.700000,6860
2021/10/13 17:00:00+00,16.100000,5.900000,39.700000,1,3.100000,44.300000,44.600000,6861
2021/10/13 18:00:00+00,,,48.100000,0,13.600000,68.500000,29.800000,6862
2021/10/13 19:00:00+00,,,74.200000,0.100000,99.800000,227.300000,1,6863
2021/10/13 20:00:00+00,15.900000,10.100000,66.900000,0,64.200000,165.400000,1,6864
2021/10/13 21:00:00+00,27,20.700000,61.900000,0,83.800000,190.400000,1.700000,6865
2021/10/13 22:00:00+00,26.800000,19.400000,55.200000,0.300000,107.100000,219.500000,1.100000,6866
2021/10/13 23:00:00+00,33.300000,23.200000,53.200000,0.600000,142.800000,272,1.100000,6867
2021/10/14 00:00:00+00,30.500000,22.100000,49.300000,0.600000,153.800000,285.100000,0.800000,6868
2021/10/14 01:00:00+00,24.500000,17.100000,47.500000,0.700000,133.200000,251.700000,0.900000,6869
2021/10/14 02:00:00+00,20.200000,14.800000,49.300000,0.800000,120.700000,234.300000,0.600000,6870
2021/10/14 03:00:00+00,20,14.400000,42.700000,1.100000,142.100000,260.600000,0.600000,6871
2021/10/14 04:00:00+00,20.900000,14.300000,41.800000,0.900000,167.400000,298.400000,0.500000,6872
2021/10/14 05:00:00+00,24.500000,15,49.200000,1.300000,236.300000,411.500000,0.500000,6873
2021/10/14 06:00:00+00,28.800000,15.800000,52.900000,1.800000,331.200000,560.700000,0.800000,6874
2021/10/14 07:00:00+00,37.900000,18.800000,74.900000,2.900000,476.900000,806.100000,0.900000,6875
2021/10/14 08:00:00+00,48.700000,21.700000,100.400000,3.700000,483.500000,841.800000,1.400000,6876
2021/10/14 09:00:00+00,40.700000,16.200000,87.200000,2.200000,197.200000,389.600000,6.400000,6877
2021/10/14 10:00:00+00,21,9.300000,54.700000,1.300000,32.700000,104.900000,31.500000,6878
2021/10/14 11:00:00+00,13.800000,6.800000,27.500000,0.200000,8.700000,40.900000,54.600000,6879
2021/10/14 12:00:00+00,13.600000,7.300000,26.900000,1.400000,8,39.300000,56.700000,6880
2021/10/14 13:00:00+00,10.100000,5.700000,13.900000,3.300000,2.600000,17.900000,71.400000,6881
2021/10/14 14:00:00+00,9.500000,5.100000,13,3.900000,1.800000,15.800000,74,6882
2021/10/14 15:00:00+00,10.800000,5.600000,17.900000,3.800000,2.600000,21.900000,70.900000,6883
2021/10/14 16:00:00+00,10.900000,5.500000,15.600000,3.500000,0.500000,16.200000,75.600000,6884
2021/10/14 17:00:00+00,10.600000,5.200000,23.800000,2.900000,0.100000,23.600000,64.400000,6885
2021/10/14 18:00:00+00,,,71.200000,1.600000,12.600000,90.600000,9.800000,6886
2021/10/14 19:00:00+00,18.300000,12.200000,80.300000,0.300000,22,114.100000,2.800000,6887
2021/10/14 20:00:00+00,21.400000,15.500000,69.800000,0.500000,39.400000,130.300000,1.400000,6888
2021/10/14 21:00:00+00,21.800000,16.600000,68.100000,0.400000,51.500000,147,1.300000,6889
2021/10/14 22:00:00+00,25.900000,18.500000,69,0.300000,25.700000,108.500000,2.700000,6890
2021/10/14 23:00:00+00,21.800000,15.300000,62.700000,0.400000,21.400000,95.400000,1.400000,6891
2021/10/15 00:00:00+00,21.500000,15.500000,60,0.400000,27.600000,102.200000,1,6892
2021/10/15 01:00:00+00,23,16,61.300000,0,19.900000,91.800000,0.900000,6893
2021/10/15 02:00:00+00,23.300000,16.100000,53.200000,0,28.600000,97,0.600000,6894
2021/10/15 03:00:00+00,20.300000,15.500000,45.600000,0,28.500000,89.300000,0.700000,6895
2021/10/15 04:00:00+00,19.600000,16,41.400000,0,37.900000,99.400000,0.600000,6896
2021/10/15 05:00:00+00,21.100000,17,42.600000,0,55.700000,128.100000,0.600000,6897
2021/10/15 06:00:00+00,26,19.600000,50.600000,0.300000,149.500000,279.800000,0.700000,6898
2021/10/15 07:00:00+00,38.800000,23,58.900000,0.700000,257.400000,453.600000,1.100000,6899
2021/10/15 08:00:00+00,39.700000,21,62.400000,0.900000,235.900000,424,1.500000,6900
2021/10/15 09:00:00+00,53.800000,31.700000,76.800000,1.200000,206.100000,392.800000,3.200000,6901
2021/10/15 10:00:00+00,71.100000,37.200000,91.200000,1.800000,237.700000,455.500000,4.200000,6902
2021/10/15 11:00:00+00,63.300000,32.300000,90.200000,1.400000,144.200000,311.100000,8.100000,6903
2021/10/15 12:00:00+00,49.400000,28.100000,81.500000,1.800000,68.800000,186.800000,20.500000,6904
2021/10/15 13:00:00+00,30.300000,17.200000,62,3.700000,22.600000,96.700000,37.200000,6905
2021/10/15 14:00:00+00,29.800000,15.600000,54.700000,3.800000,11.700000,72.600000,42.900000,6906
2021/10/15 15:00:00+00,25.700000,12.400000,47,3.300000,6.600000,57,43.400000,6907
2021/10/15 16:00:00+00,22.800000,10.600000,47.500000,3.100000,3.600000,53.100000,37.100000,6908
2021/10/15 17:00:00+00,22.600000,9.900000,48.900000,2.700000,1.400000,51.200000,28.700000,6909
2021/10/15 18:00:00+00,42.200000,14.200000,70.900000,1.700000,76.400000,188,1.700000,6910
2021/10/15 19:00:00+00,38.500000,24.900000,68.200000,0.500000,96.800000,216.600000,1.200000,6911
2021/10/15 20:00:00+00,28.500000,19.700000,72.900000,0.500000,83.900000,201.600000,1.600000,6912
2021/10/15 21:00:00+00,18.800000,14,55.700000,0,6.700000,65.900000,6.300000,6913
2021/10/15 22:00:00+00,16.400000,13.700000,33.200000,0,3.100000,37.900000,15.700000,6914
2021/10/15 23:00:00+00,15.400000,13.400000,30.800000,0,1.700000,33.500000,15.600000,6915
2021/10/16 00:00:00+00,15.400000,12.600000,29.700000,0,2.300000,33.300000,16.100000,6916
2021/10/16 01:00:00+00,12.200000,9.700000,32,0.800000,1.800000,34.700000,17.900000,6917
2021/10/16 02:00:00+00,9.700000,7.600000,22.300000,1.100000,0.100000,22.200000,24.100000,6918
2021/10/16 03:00:00+00,9.500000,7.600000,20,0.800000,0.300000,20.200000,23.600000,6919
2021/10/16 04:00:00+00,9.500000,7.500000,19.800000,0.900000,0.200000,19.900000,22.400000,6920
2021/10/16 05:00:00+00,9.500000,7.100000,33.300000,0.600000,9.100000,47.300000,6.100000,6921
2021/10/16 06:00:00+00,9.800000,7.200000,40.200000,0.500000,7.500000,51.700000,4.400000,6922
2021/10/16 07:00:00+00,10.200000,7.600000,42.800000,0.700000,7.800000,54.800000,7.100000,6923
2021/10/16 08:00:00+00,16.400000,9.200000,39.200000,1.300000,12.900000,58.900000,11.700000,6924
2021/10/16 09:00:00+00,16.600000,9.500000,32.100000,1.600000,14.100000,53.700000,22,6925
2021/10/16 10:00:00+00,12.900000,8.200000,21.100000,1.500000,8.300000,33.900000,36.800000,6926
2021/10/16 11:00:00+00,12.600000,7.700000,23.300000,2.400000,9.100000,37.200000,42.600000,6927
2021/10/16 12:00:00+00,9.200000,5,16.500000,4.200000,4.400000,23.100000,57.600000,6928
2021/10/16 13:00:00+00,7.800000,4.700000,17.900000,4.300000,4.400000,24.700000,62,6929
