,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
2019/08/02 14:00:00+00,19,7.100000,11.200000,2.300000,1.500000,14.500000,105.700000,5130
2019/08/02 15:00:00+00,19,6,13.900000,2.600000,2.200000,18.200000,109.400000,5131
2019/08/02 16:00:00+00,12.100000,9.700000,15.800000,2.700000,2,19.600000,106.900000,5132
2019/08/02 17:00:00+00,14.100000,6.900000,15.400000,2.600000,0.800000,17.400000,107,5133
2019/08/02 18:00:00+00,16.200000,8.400000,18.900000,2.700000,2.100000,23.300000,92.600000,5134
2019/08/02 19:00:00+00,18.500000,6.600000,22.500000,2,1.400000,25.400000,85.600000,5135
2019/08/02 20:00:00+00,24.100000,8.800000,17.200000,2.400000,0.700000,19.100000,89.800000,5136
2019/08/02 21:00:00+00,18.100000,6.800000,16.900000,2.600000,1.600000,20.100000,85.800000,5137
2019/08/02 22:00:00+00,22.500000,6.200000,19.600000,3,0.900000,21.900000,78,5138
2019/08/02 23:00:00+00,25.100000,8.300000,17.300000,3.300000,0.100000,18.600000,77.300000,5139
2019/08/03 00:00:00+00,20.300000,8.300000,24,3.800000,0.200000,25,67,5140
2019/08/03 01:00:00+00,15.300000,7.900000,19.100000,1.500000,0.300000,20.700000,65.100000,5141
2019/08/03 02:00:00+00,20.500000,11.200000,12.200000,1,0.200000,13.100000,67.300000,5142
2019/08/03 03:00:00+00,19.400000,8.500000,11.400000,1,0.200000,12.600000,63.600000,5143
2019/08/03 04:00:00+00,28.100000,12.300000,12.100000,0.900000,0.200000,12.900000,59.300000,5144
2019/08/03 05:00:00+00,25.600000,11.700000,13.900000,0.700000,0.900000,16.200000,56.100000,5145
2019/08/03 06:00:00+00,20.100000,12.800000,11,0.900000,0.400000,12.300000,66.200000,5146
2019/08/03 07:00:00+00,22.600000,13.500000,8.300000,1.100000,0.900000,10.500000,72.400000,5147
2019/08/03 08:00:00+00,20.900000,9.800000,9.500000,1.100000,1.400000,12.800000,73.700000,5148
2019/08/03 09:00:00+00,20.400000,12,9,1.200000,1.300000,12,79.300000,5149
2019/08/03 10:00:00+00,19.100000,9.700000,8.300000,1.200000,2,12.400000,83.700000,5150
2019/08/03 11:00:00+00,17.300000,8.600000,9.900000,1.700000,1.700000,13.600000,86.700000,5151
2019/08/03 12:00:00+00,14.700000,12.800000,7.100000,1.800000,1,9.500000,91.400000,5152
2019/08/03 13:00:00+00,18.500000,9.200000,7.800000,1.700000,2,11.500000,92.600000,5153
2019/08/03 14:00:00+00,10.600000,8.300000,6.600000,1.900000,0.900000,8.900000,96.200000,5154
2019/08/03 15:00:00+00,16.200000,9.900000,10.800000,2.200000,2,14.500000,100.700000,5155
2019/08/03 16:00:00+00,14.700000,10,9.700000,2,1.200000,12.300000,101.600000,5156
2019/08/03 17:00:00+00,11.200000,8,10,2.400000,1.100000,12.400000,99.800000,5157
2019/08/03 18:00:00+00,15.500000,9.100000,11.100000,2.300000,0.400000,12.900000,94.700000,5158
2019/08/03 19:00:00+00,13.700000,7.500000,9,2.800000,0.800000,11.500000,91.200000,5159
2019/08/03 20:00:00+00,15.400000,10.900000,12.400000,2.400000,0.400000,13.900000,81.400000,5160
2019/08/03 21:00:00+00,15.200000,9.800000,19.700000,2.500000,0,20.200000,67.900000,5161
2019/08/03 22:00:00+00,17,12.700000,19.400000,2.700000,0.400000,21.300000,67.100000,5162
2019/08/03 23:00:00+00,13.600000,14.600000,21.300000,2.800000,0.500000,23.100000,60.900000,5163
2019/08/04 00:00:00+00,12.100000,10.400000,25.800000,2.800000,0.500000,27.500000,54.200000,5164
2019/08/04 01:00:00+00,15.400000,11.600000,25.300000,1.800000,0.400000,26.800000,49.100000,5165
2019/08/04 02:00:00+00,10.800000,10.800000,20.200000,1.700000,0.100000,21.100000,51.100000,5166
2019/08/04 03:00:00+00,11.200000,7.700000,22.900000,3.200000,0.200000,23.400000,49.300000,5167
2019/08/04 04:00:00+00,10.400000,9.600000,20.900000,2.900000,0.200000,22.100000,48.600000,5168
2019/08/04 05:00:00+00,13,8.700000,20.900000,2.700000,1.100000,23.100000,41.900000,5169
2019/08/04 06:00:00+00,13.300000,8.800000,30.900000,2.900000,2.800000,36.400000,32,5170
2019/08/04 07:00:00+00,14,12.400000,25.700000,4.400000,3.800000,32.800000,48.400000,5171
2019/08/04 08:00:00+00,13.600000,9.700000,13.700000,3.200000,2.100000,17.900000,64.600000,5172
2019/08/04 09:00:00+00,13,7,11.200000,2.700000,1.700000,14.600000,77.400000,5173
2019/08/04 10:00:00+00,17.800000,8.500000,6.800000,2.700000,0.900000,9.300000,95,5174
2019/08/04 11:00:00+00,14.800000,6.200000,5.300000,3,1,7.900000,106.100000,5175
2019/08/04 12:00:00+00,10.700000,5.800000,5.400000,3.200000,0.600000,7.600000,112.100000,5176
2019/08/04 13:00:00+00,15.200000,5.800000,9.800000,3.600000,0.500000,11.400000,116,5177
2019/08/04 14:00:00+00,11.700000,5.100000,10,3.700000,0.700000,12.200000,116,5178
2019/08/04 15:00:00+00,8.700000,5.900000,7.500000,3.700000,0.900000,10,119.100000,5179
2019/08/04 16:00:00+00,9.400000,4.400000,9.100000,3.500000,1,11.500000,119.700000,5180
2019/08/04 17:00:00+00,14.400000,4.900000,10.500000,3.600000,0.400000,12,117.800000,5181
2019/08/04 18:00:00+00,13.100000,8.600000,25.100000,4.100000,0.600000,26.800000,104.100000,5182
2019/08/04 19:00:00+00,13.400000,14,22.500000,5.800000,0.100000,23.600000,92.500000,5183
2019/08/04 20:00:00+00,18.100000,13.300000,23.200000,3.700000,0.200000,24.500000,90.600000,5184
2019/08/04 21:00:00+00,28.600000,11.100000,15.900000,3.500000,0.500000,17.600000,90.500000,5185
2019/08/04 22:00:00+00,24.300000,11.100000,12.800000,3.400000,0.400000,14.300000,95.700000,5186
2019/08/04 23:00:00+00,18.200000,10.700000,14.500000,3.300000,0.900000,16.900000,84.100000,5187
2019/08/05 00:00:00+00,16.400000,11,11.100000,3.600000,0.200000,12.500000,80.600000,5188
2019/08/05 01:00:00+00,14.400000,8.100000,8.300000,1.500000,0.300000,9.800000,76.700000,5189
2019/08/05 02:00:00+00,16.100000,6.400000,7.800000,1.500000,0.200000,8.500000,68.400000,5190
2019/08/05 03:00:00+00,15.600000,11.200000,10.400000,1.300000,0.300000,11.400000,59.100000,5191
2019/08/05 04:00:00+00,14.700000,7.500000,23,1.200000,1.300000,25.600000,45,5192
2019/08/05 05:00:00+00,12.800000,7.600000,29.300000,1,1.800000,33.100000,34.900000,5193
2019/08/05 06:00:00+00,13.800000,12,37.100000,1.200000,5,45.700000,28.300000,5194
2019/08/05 07:00:00+00,24.400000,11.200000,43.900000,1.600000,14.400000,66.900000,23.500000,5195
2019/08/05 08:00:00+00,18.500000,10.500000,29.600000,2.300000,8.800000,44.100000,41.200000,5196
2019/08/05 09:00:00+00,19.900000,6.900000,15.600000,3,5,24.200000,57.900000,5197
2019/08/05 10:00:00+00,22.100000,6.400000,10.900000,2.800000,2.100000,14.700000,68.600000,5198
2019/08/05 11:00:00+00,21.500000,5.300000,9.800000,2.100000,2.400000,14.400000,78.600000,5199
2019/08/05 12:00:00+00,16.200000,3.700000,8.800000,2.600000,2.700000,14,77.600000,5200
2019/08/05 13:00:00+00,19,3.900000,7.300000,2.500000,1.800000,11,76.700000,5201
2019/08/05 14:00:00+00,27.500000,5.400000,7.100000,2.300000,1.800000,11.300000,70.900000,5202
2019/08/05 15:00:00+00,13.900000,6.900000,9.200000,1.800000,2.200000,13.500000,67.600000,5203
2019/08/05 16:00:00+00,12,9.100000,8.400000,2,1.600000,12,70.400000,5204
2019/08/05 17:00:00+00,16.500000,5.700000,8.200000,1.700000,1.800000,11.900000,71.500000,5205
2019/08/05 18:00:00+00,10.900000,5.100000,7.600000,1.900000,1.300000,10.300000,69.600000,5206
2019/08/05 19:00:00+00,9.900000,6,10.100000,2,0.700000,12.100000,65.700000,5207
2019/08/05 20:00:00+00,15.800000,7.500000,9.600000,2.100000,1,12.100000,59.600000,5208
2019/08/05 21:00:00+00,12.100000,7.900000,14.300000,1.700000,0.200000,15.400000,54.700000,5209
2019/08/05 22:00:00+00,9,6.700000,14.900000,2,0.700000,16.700000,52.300000,5210
2019/08/05 23:00:00+00,9.200000,3.900000,15.400000,2.100000,0.900000,17.500000,51.500000,5211
2019/08/06 00:00:00+00,7,3.100000,9.700000,2.100000,0.400000,11,52,5212
2019/08/06 01:00:00+00,10.900000,5.300000,7.600000,0,0.100000,9.100000,51.900000,5213
2019/08/06 02:00:00+00,9.800000,5.500000,9.200000,0,0.200000,10,48.300000,5214
2019/08/06 03:00:00+00,12,6,8.800000,0,0.500000,10.800000,45.100000,5215
2019/08/06 04:00:00+00,11.300000,6.200000,13.700000,0,0.800000,16.300000,39.800000,5216
2019/08/06 05:00:00+00,12,5.400000,19,0,2.300000,23.400000,35.300000,5217
2019/08/06 06:00:00+00,10.500000,2.700000,24.500000,0,3.500000,30.800000,29.700000,5218
2019/08/06 07:00:00+00,10.100000,2.800000,17.400000,0.100000,3.400000,23.500000,38.900000,5219
2019/08/06 08:00:00+00,11.700000,4.100000,15.800000,0,3,21.400000,40,5220
2019/08/06 09:00:00+00,16.300000,6.400000,19.900000,0.300000,7.400000,32.100000,40.200000,5221
2019/08/06 10:00:00+00,16.400000,4.300000,15.600000,0.600000,2.500000,20.600000,48.400000,5222
2019/08/06 11:00:00+00,14.900000,3.200000,10.300000,0.400000,1.500000,13.500000,51.600000,5223
2019/08/06 12:00:00+00,14,4.700000,10.200000,0.400000,1.700000,13.600000,49.600000,5224
2019/08/06 13:00:00+00,13.900000,5.600000,14.700000,0.100000,4.100000,22,47.200000,5225
2019/08/06 14:00:00+00,12.900000,3.800000,23.500000,0,2.100000,27.800000,36.500000,5226
2019/08/06 15:00:00+00,6.600000,1.900000,16.300000,0,2.700000,21,42.400000,5227
2019/08/06 16:00:00+00,1.400000,1.200000,22.400000,0.200000,5.200000,31.300000,40.700000,5228
2019/08/06 17:00:00+00,3.900000,1.200000,16.200000,0.100000,3.300000,22.200000,44.600000,5229
2019/08/06 18:00:00+00,4.900000,2.800000,15.100000,0.400000,2.200000,19.400000,48.100000,5230
2019/08/06 19:00:00+00,7.500000,4.100000,15.700000,0.500000,1.800000,19.200000,41.400000,5231
2019/08/06 20:00:00+00,11.200000,4.600000,16.600000,0.500000,1.100000,19.400000,39.700000,5232
2019/08/06 21:00:00+00,9.900000,4.900000,19.600000,0.700000,0.900000,21.400000,33.700000,5233
2019/08/06 22:00:00+00,6.700000,4.600000,24.700000,0.800000,0.600000,26.700000,28.500000,5234
2019/08/06 23:00:00+00,7.700000,4.800000,23.100000,0.900000,0.800000,25.300000,28,5235
2019/08/07 00:00:00+00,10.500000,4.700000,19.600000,1.200000,1,22,29.400000,5236
2019/08/07 01:00:00+00,11,2.800000,12.500000,0.200000,0.300000,14,32.400000,5237
2019/08/07 02:00:00+00,8.100000,3.300000,12.300000,0.100000,0.600000,14.100000,30.500000,5238
2019/08/07 03:00:00+00,7.800000,3.900000,9.300000,0,0.500000,11,30.800000,5239
2019/08/07 04:00:00+00,7.800000,5.300000,17.600000,0,1,20.100000,21.600000,5240
2019/08/07 05:00:00+00,9.700000,5.700000,27.400000,0.100000,2.900000,32.900000,15.500000,5241
2019/08/07 06:00:00+00,9.100000,5.700000,25.500000,0.100000,5,34.100000,20.400000,5242
2019/08/07 07:00:00+00,12.600000,9.200000,28.400000,0.200000,13,49.200000,20.600000,5243
2019/08/07 08:00:00+00,13,8,24.400000,0.500000,7.300000,36.600000,25.300000,5244
2019/08/07 09:00:00+00,14.100000,9.900000,23.800000,0.500000,9,38.400000,30.700000,5245
2019/08/07 10:00:00+00,17.100000,10.200000,19.900000,0.700000,8.200000,33.500000,41.200000,5246
2019/08/07 11:00:00+00,16.200000,6.800000,18.100000,1,6.400000,28.900000,52.900000,5247
2019/08/07 12:00:00+00,22.200000,5.100000,12.900000,0.800000,3.900000,19.800000,63.100000,5248
2019/08/07 13:00:00+00,16.400000,8.700000,10,1.200000,3,15.400000,71.900000,5249
2019/08/07 14:00:00+00,14.100000,6.200000,9.900000,1.500000,1.800000,13.400000,73.700000,5250
2019/08/07 15:00:00+00,12.900000,5.400000,9.200000,1.100000,2.900000,14.600000,74.800000,5251
2019/08/07 16:00:00+00,12.700000,5.200000,7.200000,1.900000,1.700000,11.200000,74,5252
2019/08/07 17:00:00+00,9.400000,2,9.300000,1.600000,1.700000,13,75.400000,5253
2019/08/07 18:00:00+00,9.300000,2.200000,9,1.900000,1,11.200000,73.600000,5254
2019/08/07 19:00:00+00,8.400000,5.900000,13.200000,1.900000,1.700000,16.600000,67.900000,5255
2019/08/07 20:00:00+00,11.200000,8.600000,19.200000,2,1.300000,22.200000,59.600000,5256
2019/08/07 21:00:00+00,13,7.700000,23,1.700000,1.700000,26.600000,50.900000,5257
2019/08/07 22:00:00+00,12.300000,7.900000,38.300000,2,1.800000,42.100000,31.900000,5258
2019/08/07 23:00:00+00,13.700000,9.700000,62.700000,1.500000,9.100000,77.800000,8.200000,5259
2019/08/08 00:00:00+00,12.500000,7.900000,44.500000,1.600000,1.100000,47.200000,18.600000,5260
2019/08/08 01:00:00+00,13.600000,5.900000,50.200000,0,1.100000,52.900000,10.400000,5261
2019/08/08 02:00:00+00,18.700000,7.700000,48,0,1.800000,51.700000,10.500000,5262
2019/08/08 03:00:00+00,17.800000,10.400000,50.600000,0,11.500000,68.800000,7,5263
2019/08/08 04:00:00+00,17.400000,11,58.400000,0,22.800000,94.200000,1.700000,5264
2019/08/08 05:00:00+00,18,8.800000,62.400000,0,30.900000,110.700000,2.200000,5265
2019/08/08 06:00:00+00,,12.100000,55.700000,0,56.500000,143.200000,4.200000,5266
2019/08/08 07:00:00+00,,11.600000,59.800000,0.300000,47.500000,133.600000,11.700000,5267
2019/08/08 08:00:00+00,,11.400000,60,,32.200000,110.200000,23.100000,5268
2019/08/08 09:00:00+00,,8.500000,40.400000,,15,64.400000,44.700000,5269
2019/08/08 10:00:00+00,20,6,21,0.700000,5.400000,30.200000,71.900000,5270
2019/08/08 11:00:00+00,15,5.700000,7.800000,0,1.200000,10.700000,88.800000,5271
2019/08/08 12:00:00+00,13,5.900000,6.800000,0,0.700000,9.100000,91.700000,5272
2019/08/08 13:00:00+00,13.800000,9.500000,9.300000,0,2.100000,13.400000,90,5273
2019/08/08 14:00:00+00,21.500000,6.500000,7.900000,0.300000,0.900000,9.700000,93,5274
2019/08/08 15:00:00+00,13.200000,6,9.600000,0.100000,1.300000,12.200000,84.400000,5275
2019/08/08 16:00:00+00,16.300000,4.800000,9.100000,0,0.700000,11,85.600000,5276
2019/08/08 17:00:00+00,10.300000,4.700000,8.300000,0.100000,0.200000,9.200000,88,5277
2019/08/08 18:00:00+00,16.100000,5.100000,17.200000,0.100000,1.600000,20.700000,76.300000,5278
2019/08/08 19:00:00+00,15,4.900000,28.700000,0.100000,1.400000,31.600000,64.900000,5279
2019/08/08 20:00:00+00,16.700000,4.600000,21.300000,0,0.300000,22.700000,64.800000,5280
2019/08/08 21:00:00+00,16.200000,3.900000,23.400000,0,0.400000,25,58,5281
2019/08/08 22:00:00+00,11,4.700000,26.800000,0,0.700000,28.800000,51.200000,5282
2019/08/08 23:00:00+00,18.200000,5.300000,24.700000,0,0.200000,26.100000,48.100000,5283
2019/08/09 00:00:00+00,6.600000,7.200000,23.100000,0.100000,0.400000,24.500000,46.700000,5284
2019/08/09 01:00:00+00,11.400000,4.700000,18.500000,0.100000,0.400000,20.100000,47.700000,5285
2019/08/09 02:00:00+00,10.700000,4.600000,14,0.200000,0.500000,16.100000,48.900000,5286
2019/08/09 03:00:00+00,11.200000,4.200000,18.900000,0.100000,0.300000,20.300000,44.600000,5287
2019/08/09 04:00:00+00,13.100000,6.500000,29.100000,0,0.500000,30.700000,42.100000,5288
2019/08/09 05:00:00+00,19.900000,5.100000,31.500000,0.300000,1.100000,34.100000,38.200000,5289
2019/08/09 06:00:00+00,26.400000,7.600000,38.800000,0.600000,2.500000,43.700000,28.900000,5290
2019/08/09 07:00:00+00,25.900000,7.200000,45.200000,1.600000,3.500000,51.600000,20.500000,5291
2019/08/09 08:00:00+00,15.400000,6.500000,52.200000,0.200000,13.700000,73.900000,12,5292
2019/08/09 09:00:00+00,13.200000,6,37.100000,0,8.700000,51.300000,26.200000,5293
2019/08/09 10:00:00+00,19.500000,6,37.100000,0,11.500000,55.800000,28.300000,5294
2019/08/09 11:00:00+00,18.700000,7.600000,26.200000,0,7.500000,38.500000,55.300000,5295
2019/08/09 12:00:00+00,18.300000,11.400000,40.200000,0,5.600000,49.500000,42.700000,5296
2019/08/09 13:00:00+00,14.100000,,40.300000,0,6,50.500000,33.400000,5297
2019/08/09 14:00:00+00,9.900000,5.500000,13.600000,0,3,19.100000,55.300000,5298
2019/08/09 15:00:00+00,5.800000,5.800000,16.600000,0,2.200000,21.100000,50.400000,5299
2019/08/09 16:00:00+00,6.200000,4.700000,12.400000,0.400000,3,17.900000,54.200000,5300
2019/08/09 17:00:00+00,10.200000,7.300000,16.500000,0.600000,3.100000,22.500000,49.800000,5301
2019/08/09 18:00:00+00,14.500000,6.200000,15.700000,1,1.400000,18.800000,50.800000,5302
2019/08/09 19:00:00+00,12.800000,3.900000,15.700000,1.300000,0.500000,17.400000,51.500000,5303
2019/08/09 20:00:00+00,11.500000,7.500000,15.200000,1.200000,0.400000,16.800000,51.500000,5304
2019/08/09 21:00:00+00,17.300000,6.700000,17.100000,1.700000,0.700000,19.100000,48.900000,5305
2019/08/09 22:00:00+00,18.200000,7.900000,14.500000,1.900000,0.400000,16.400000,48.700000,5306
2019/08/09 23:00:00+00,18.400000,7.400000,9,1.300000,0.400000,10.600000,50.700000,5307
2019/08/10 00:00:00+00,14.400000,9,6.500000,1.700000,0.100000,7.900000,51.800000,5308
2019/08/10 01:00:00+00,15.700000,5,5.700000,0,0.200000,6.900000,55.200000,5309
2019/08/10 02:00:00+00,14.200000,2.900000,5.700000,0,0,5.900000,54.200000,5310
2019/08/10 03:00:00+00,17,5.700000,5.800000,0,0.300000,7.200000,54.300000,5311
2019/08/10 04:00:00+00,17.300000,5.800000,8.600000,0,0.800000,10.300000,51.400000,5312
2019/08/10 05:00:00+00,14.500000,5.200000,12,0,0.500000,13.400000,51,5313
2019/08/10 06:00:00+00,18.500000,5.700000,12,0,0.500000,13.700000,51,5314
2019/08/10 07:00:00+00,17.500000,7.600000,8.600000,0,0.800000,10.400000,58,5315
2019/08/10 08:00:00+00,23.100000,5.900000,8.600000,0,2.600000,13.300000,61.800000,5316
2019/08/10 09:00:00+00,19.200000,7.200000,7.200000,0,1.900000,11.200000,65.900000,5317
2019/08/10 10:00:00+00,23.300000,6,6,0,1.700000,9.700000,67.700000,5318
2019/08/10 11:00:00+00,25.400000,9,6.100000,0.100000,1.700000,10.100000,70.900000,5319
2019/08/10 12:00:00+00,17.300000,9.100000,5.500000,0,1.200000,8.700000,73.500000,5320
2019/08/10 13:00:00+00,24.100000,8,4.800000,0.200000,1.700000,8.200000,75.300000,5321
2019/08/10 14:00:00+00,22.100000,6.300000,5.600000,0.200000,0.800000,7.900000,78.700000,5322
2019/08/10 15:00:00+00,16.100000,6,6.200000,0.100000,1,8.700000,81.200000,5323
2019/08/10 16:00:00+00,16.300000,8.100000,8.300000,0.300000,1.100000,10.800000,81.600000,5324
2019/08/10 17:00:00+00,17.600000,6.400000,7.600000,0.200000,1.400000,10.500000,82.800000,5325
2019/08/10 18:00:00+00,14.600000,4.900000,7.500000,0.400000,0.400000,9.200000,80.300000,5326
2019/08/10 19:00:00+00,15.200000,5.500000,8.600000,0.100000,1.100000,11.300000,76.100000,5327
2019/08/10 20:00:00+00,13.400000,7,13.200000,0.200000,1.100000,16,69.400000,5328
2019/08/10 21:00:00+00,14.100000,6.400000,15.300000,0.500000,0.600000,17.300000,64,5329
2019/08/10 22:00:00+00,14.700000,5.900000,13.800000,0.300000,0.200000,14.900000,62.700000,5330
2019/08/10 23:00:00+00,13.200000,6.700000,9,0.100000,0.100000,10.400000,64.900000,5331
2019/08/11 00:00:00+00,14.600000,6.600000,7.900000,0.200000,0.600000,9.600000,62,5332
2019/08/11 01:00:00+00,13.200000,9.900000,7.300000,1.200000,0.200000,9.200000,61.300000,5333
2019/08/11 02:00:00+00,12.800000,7.500000,6,1.100000,0.100000,6.700000,59.200000,5334
2019/08/11 03:00:00+00,13.300000,10.200000,10.900000,0.900000,0.700000,12.700000,52.600000,5335
2019/08/11 04:00:00+00,15.100000,10,12.600000,1.100000,0.400000,14.300000,44.600000,5336
2019/08/11 05:00:00+00,17.200000,6.700000,16.100000,1,0.500000,17.700000,38.900000,5337
2019/08/11 06:00:00+00,18.400000,8,21.200000,1.300000,1.300000,24.100000,34.300000,5338
2019/08/11 07:00:00+00,20.300000,6.100000,19.500000,1.100000,2.500000,24.200000,34.900000,5339
2019/08/11 08:00:00+00,18.600000,10.400000,16.900000,1.100000,2.300000,21.200000,38.800000,5340
2019/08/11 09:00:00+00,20.700000,10.100000,15.300000,0.900000,3,21,44.900000,5341
2019/08/11 10:00:00+00,17,13.200000,22.100000,1.500000,4.500000,29.900000,37.500000,5342
2019/08/11 11:00:00+00,18,9.400000,13.500000,1.300000,3.200000,19.600000,49,5343
2019/08/11 12:00:00+00,18.900000,9,9.300000,1.100000,1.800000,13,54.900000,5344
2019/08/11 13:00:00+00,21,6.100000,7.400000,1.400000,2.200000,11.500000,62.200000,5345
2019/08/11 14:00:00+00,17.700000,7.500000,6.400000,1.200000,1.200000,9,63.400000,5346
2019/08/11 15:00:00+00,16.200000,5.300000,7.200000,1.200000,1,9.800000,64.800000,5347
2019/08/11 16:00:00+00,14.800000,6.900000,6.300000,1.300000,1.200000,9,68.700000,5348
2019/08/11 17:00:00+00,11.500000,4.600000,4.500000,1.300000,1.300000,7.400000,73.200000,5349
2019/08/11 18:00:00+00,13.400000,2.100000,7.400000,1.700000,0.600000,9.300000,71.500000,5350
2019/08/11 19:00:00+00,15,9,14.800000,1.700000,1.100000,17.600000,65.900000,5351
2019/08/11 20:00:00+00,12,6.300000,15.300000,1.200000,0.700000,17.400000,57.600000,5352
2019/08/11 21:00:00+00,10.700000,9.600000,17.100000,1.500000,0.100000,18,51.200000,5353
2019/08/11 22:00:00+00,8.700000,5.900000,14.400000,1.500000,0.100000,15.900000,51.900000,5354
2019/08/11 23:00:00+00,9.400000,7.600000,22.900000,1.800000,0.700000,25.100000,41,5355
2019/08/12 00:00:00+00,8.300000,6.700000,14.900000,1.500000,0.500000,16.500000,50.200000,5356
2019/08/12 01:00:00+00,11,6.600000,14.900000,0.600000,0.100000,15.700000,41.500000,5357
2019/08/12 02:00:00+00,9.600000,5.100000,17.600000,0.500000,0.200000,18.700000,35.100000,5358
2019/08/12 03:00:00+00,9,4.100000,22.100000,0.700000,0.600000,24.100000,25.900000,5359
2019/08/12 04:00:00+00,9.400000,,22.200000,0.800000,0.400000,23.700000,24,5360
2019/08/12 05:00:00+00,8,7.700000,30.800000,0.800000,2.300000,35.400000,13,5361
2019/08/12 06:00:00+00,14.300000,4.500000,41.700000,1.100000,16.700000,68.400000,7.700000,5362
2019/08/12 07:00:00+00,14.500000,5.500000,34.300000,1.500000,15.400000,58.800000,20.400000,5363
2019/08/12 08:00:00+00,17.200000,6,18.600000,0.900000,7.800000,31.600000,38.900000,5364
2019/08/12 09:00:00+00,19.300000,5.100000,11.500000,1.500000,3.300000,17.400000,54.100000,5365
2019/08/12 10:00:00+00,16.200000,4.900000,8.700000,1.400000,2.800000,14.200000,61.700000,5366
2019/08/12 11:00:00+00,18.300000,6.100000,10.100000,1.300000,2.700000,15.300000,64.800000,5367
